level_0,index,Peptide,Quality,Significance (-10lgP),m/z,RT range,z,Avg. Area,LIVER_N50_neg m/z,LIVER_N50_neg RT mean,LIVER_N50_neg Normalized Area,LIVER_N01_neg m/z,LIVER_N01_neg RT mean,LIVER_N01_neg Normalized Area,Sample Profile (Ratio),protein Normalized Area,control Normalized Area,Group Profile (Ratio),RT mean,Accession,PTM,Ratio N50/N01,[M-H]-,[M+HCOO]-
1485,1485,,0.57,4.81,417.2813,3.84 - 4.71,1,6700.0,417.2812,4.54,11500.0,417.2813,4.55,1800.0,6.38:1.00,11500.0,1800.0,6.38:1.00,4.55,,,6.388888889,[],[]
1486,1486,,0.37,3.61,348.9074,16.61 - 17.14,1,3100.0,348.907,16.93,5290.0,348.9077,16.99,836.0,6.33:1.00,5290.0,836.0,6.33:1.00,16.96,,,6.327751196,[],[]
1487,1487,,0.6,4.33,402.1622,3.26 - 4.75,1,45000.0,402.162,4.54,77000.0,402.1624,4.54,12400.0,6.23:1.00,77000.0,12400.0,6.23:1.00,4.54,,,6.209677419,[],[]
1488,1488,,0.58,4.72,404.1588,3.35 - 4.71,1,11000.0,404.1586,4.54,19300.0,404.1591,4.54,3130.0,6.15:1.00,19300.0,3130.0,6.15:1.00,4.54,,,6.166134185,[],[]
1489,1489,,0.43,4.41,547.8553,21.00 - 21.99,1,902.9,547.8561,21.77,1540.0,547.8545,21.05,264.0,5.83:1.00,1540.0,264.0,5.83:1.00,21.41,,,5.833333333,[],[]
1490,1490,,0.5,4.69,553.8723,17.08 - 20.16,1,10000.0,553.8713,17.23,17900.0,553.8733,18,3080.0,5.80:1.00,17900.0,3080.0,5.80:1.00,17.61,,,5.811688312,[],[]
1491,1491,,0.47,4.07,508.7933,17.23 - 17.63,1,1200.0,508.7926,17.32,2020.0,508.7939,17.6,354.0,5.71:1.00,2020.0,354.0,5.71:1.00,17.46,,,5.706214689,[],[]
1492,1492,,0.53,4.82,799.14,4.64 - 4.81,1,4900.0,799.1398,4.71,8270.0,799.1403,4.71,1480.0,5.60:1.00,8270.0,1480.0,5.60:1.00,4.71,,,5.587837838,[],[]
1493,1493,,0.55,4.27,877.2132,4.18 - 7.47,1,38000.0,877.2128,4.55,64500.0,877.2137,7.01,11600.0,5.55:1.00,64500.0,11600.0,5.55:1.00,5.78,,,5.560344828,[],[]
1494,1494,,0.51,4.39,722.7841,19.61 - 20.14,1,5100.0,722.7844,19.92,8640.0,722.7838,19.67,1560.0,5.56:1.00,8640.0,1560.0,5.56:1.00,19.79,,,5.538461538,[],[]
1495,1495,,0.47,3.88,710.8299,14.84 - 15.26,1,2300.0,710.8289,15.03,3920.0,710.8309,15.01,708.0,5.53:1.00,3920.0,708.0,5.53:1.00,15.02,,,5.536723164,[],[]
1496,1496,,0.25,2.65,578.8033,20.62 - 21.98,1,1400.0,578.7979,21.78,2310.0,578.8087,20.66,430.0,5.38:1.00,2310.0,430.0,5.38:1.00,21.22,,,5.372093023,[],[]
1497,1497,,0.5,4.23,408.1601,3.15 - 3.36,1,3900.0,408.1594,3.24,6610.0,408.1609,3.24,1280.0,5.16:1.00,6610.0,1280.0,5.16:1.00,3.24,,,5.1640625,[],[]
1498,1498,,0.45,3.54,474.8769,15.97 - 18.96,1,4700.0,474.8759,16.02,7840.0,474.8779,16.72,1570.0,5.00:1.00,7840.0,1570.0,5.00:1.00,16.37,,,4.993630573,[],[]
1499,1499,,0.52,4.13,803.195,4.00 - 6.12,1,38000.0,803.1938,4.55,63700.0,803.1962,5.77,12900.0,4.95:1.00,63700.0,12900.0,4.95:1.00,5.16,,,4.937984496,[],[]
1500,1500,,0.53,4.29,553.872,14.76 - 19.79,1,8100.0,553.8726,14.79,13400.0,553.8715,14.96,2730.0,4.91:1.00,13400.0,2730.0,4.91:1.00,14.88,,,4.908424908,[],[]
1501,1501,,0.38,2.9,552.867,18.36 - 20.11,1,6400.0,552.8688,18.58,10500.0,552.8652,18.75,2250.0,4.67:1.00,10500.0,2250.0,4.67:1.00,18.66,,,4.666666667,[],[]
1502,1502,,0.43,3.45,692.8497,15.01 - 16.09,1,1500.0,692.8483,15.29,2390.0,692.8512,16.07,514.0,4.65:1.00,2390.0,514.0,4.65:1.00,15.68,,,4.649805447,[],[]
1503,1503,,0.49,3.95,856.7658,16.37 - 17.01,1,2900.0,856.7647,16.56,4670.0,856.7669,16.94,1030.0,4.55:1.00,4670.0,1030.0,4.55:1.00,16.75,,,4.533980583,[],[]
1504,1504,,0.55,3.58,312.8752,0.30 - 1.59,1,1600.0,312.8752,1.2,2550.0,312.8753,1.49,577.0,4.42:1.00,2550.0,577.0,4.42:1.00,1.35,,,4.419410745,[],[]
1505,1505,,0.56,3.58,383.1882,3.28 - 4.81,1,25000.0,383.1884,4.54,40300.0,383.1879,4.55,9210.0,4.37:1.00,40300.0,9210.0,4.37:1.00,4.54,,,4.37567861,[],[]
1506,1506,,0.46,3.18,719.856,19.22 - 19.85,1,1600.0,719.8556,19.27,2650.0,719.8563,19.43,625.0,4.23:1.00,2650.0,625.0,4.23:1.00,19.35,,,4.24,[],[]
1507,1507,,0.39,2.71,824.8094,19.02 - 19.31,1,2000.0,824.8113,19.18,3200.0,824.8076,19.28,791.0,4.05:1.00,3200.0,791.0,4.05:1.00,19.23,,,4.04551201,[],[]
1508,1508,,0.4,2.81,620.8556,16.00 - 16.70,1,2500.0,620.8547,16.09,3930.0,620.8564,16.67,980.0,4.02:1.00,3930.0,980.0,4.02:1.00,16.38,,,4.010204082,[],[]
1509,1509,,0.52,3.39,277.8211,0.38 - 2.34,1,2700.0,277.8207,1.97,4290.0,277.8214,2.1,1070.0,4.01:1.00,4290.0,1070.0,4.01:1.00,2.03,,,4.009345794,[],[]
1510,1510,,0.59,2.96,454.1331,3.26 - 4.88,1,30000.0,454.1327,4.55,48500.0,454.1335,4.54,12100.0,4.02:1.00,48500.0,12100.0,4.02:1.00,4.55,,,4.008264463,[],[]
1511,1511,,0.65,3.0,1221.7788,8.85 - 10.28,1,9200.0,1221.7783,8.94,14700.0,1221.7793,10.1,3700.0,3.97:1.00,14700.0,3700.0,3.97:1.00,9.52,,,3.972972973,['Ganglioside GM3 (d39:1)'],['Phosphatidylglycerophosphate (60:9)']
1512,1512,,0.34,2.35,722.7874,15.03 - 16.26,1,1600.0,722.7883,15.12,2590.0,722.7866,16.25,652.0,3.97:1.00,2590.0,652.0,3.97:1.00,15.69,,,3.972392638,[],[]
1513,1513,,0.48,2.91,411.8801,4.40 - 8.77,1,2100.0,411.8801,4.64,3280.0,411.8801,8.12,850.0,3.85:1.00,3280.0,850.0,3.85:1.00,6.38,,,3.858823529,[],[]
1514,1514,,0.68,2.59,283.2635,4.43 - 4.84,1,31000.0,283.2635,4.55,48900.0,283.2635,4.55,12700.0,3.84:1.00,48900.0,12700.0,3.84:1.00,4.55,,,3.850393701,['octadecanoate'],[]
1515,1515,,0.45,2.87,746.043,3.85 - 4.01,1,2200.0,746.0422,3.94,3490.0,746.0438,3.94,908.0,3.85:1.00,3490.0,908.0,3.85:1.00,3.94,,,3.843612335,[],[]
1516,1516,,0.39,2.45,474.8773,14.41 - 18.96,1,9300.0,474.877,14.79,14600.0,474.8775,14.61,3930.0,3.72:1.00,14600.0,3930.0,3.72:1.00,14.7,,,3.715012723,[],[]
1517,1517,,0.58,3.08,448.0981,3.28 - 4.97,1,79000.0,448.0979,4.54,124000.0,448.0982,4.54,33700.0,3.68:1.00,124000.0,33700.0,3.68:1.00,4.54,,,3.679525223,[],[]
1518,1518,,0.54,3.1,428.1856,3.29 - 4.74,1,19000.0,428.1857,4.54,29900.0,428.1855,4.55,8190.0,3.65:1.00,29900.0,8190.0,3.65:1.00,4.55,,,3.650793651,[],[]
1519,1519,,0.45,2.92,337.182,17.33 - 18.00,1,993.6,337.182,17.59,1560.0,337.182,17.97,428.0,3.65:1.00,1560.0,428.0,3.65:1.00,17.78,,,3.644859813,[],[]
1520,1520,,0.4,2.62,708.8113,18.55 - 20.11,1,8400.0,708.8118,19.73,13100.0,708.8109,20.03,3640.0,3.59:1.00,13100.0,3640.0,3.59:1.00,19.88,,,3.598901099,[],[]
1521,1521,,0.35,2.13,944.8063,15.41 - 16.46,1,1600.0,944.8042,16.43,2530.0,944.8083,15.47,714.0,3.55:1.00,2530.0,714.0,3.55:1.00,15.95,,,3.543417367,[],[]
1522,1522,,0.4,2.49,543.8433,17.17 - 18.06,1,1300.0,543.8442,17.78,1990.0,543.8424,17.24,573.0,3.47:1.00,1990.0,573.0,3.47:1.00,17.51,,,3.472949389,[],[]
1523,1523,,0.66,2.54,808.0356,4.59 - 4.82,1,9700.0,808.0354,4.71,15100.0,808.0358,4.72,4380.0,3.45:1.00,15100.0,4380.0,3.45:1.00,4.72,,,3.447488584,[],[]
1524,1524,,0.51,3.26,348.9077,14.97 - 16.97,1,3500.0,348.9077,15.07,5360.0,348.9077,16.34,1570.0,3.41:1.00,5360.0,1570.0,3.41:1.00,15.7,,,3.414012739,[],[]
1525,1525,,0.37,2.01,644.7685,16.52 - 16.78,1,1100.0,644.7682,16.65,1640.0,644.7689,16.58,491.0,3.35:1.00,1640.0,491.0,3.35:1.00,16.61,,,3.3401222,[],[]
1526,1526,,0.49,2.92,654.7962,18.33 - 20.11,1,25000.0,654.7963,19.04,38700.0,654.7961,19.72,11600.0,3.33:1.00,38700.0,11600.0,3.33:1.00,19.38,,,3.336206897,[],[]
1527,1527,,0.64,2.52,810.0331,4.58 - 4.83,1,9700.0,810.0331,4.71,14900.0,810.0331,4.72,4480.0,3.33:1.00,14900.0,4480.0,3.33:1.00,4.72,,,3.325892857,[],[]
1528,1528,,0.49,3.03,744.0458,3.87 - 4.01,1,3700.0,744.0451,3.93,5620.0,744.0465,3.92,1690.0,3.33:1.00,5620.0,1690.0,3.33:1.00,3.93,,,3.325443787,[],[]
1529,1529,,0.53,3.13,470.1457,3.83 - 4.74,1,5200.0,470.146,4.34,7920.0,470.1454,4.56,2410.0,3.29:1.00,7920.0,2410.0,3.29:1.00,4.45,,,3.286307054,[],[]
1530,1530,,0.57,2.77,339.1991,1.19 - 3.33,1,38000.0,339.1987,2.03,58700.0,339.1995,2.01,18200.0,3.23:1.00,58700.0,18200.0,3.23:1.00,2.02,,,3.225274725,[],[]
1531,1531,,0.4,2.23,311.8817,1.67 - 2.35,1,884.8,311.8819,1.86,1350.0,311.8816,2.29,420.0,3.22:1.00,1350.0,420.0,3.22:1.00,2.08,,,3.214285714,[],[]
1532,1532,,0.57,2.72,468.8355,20.24 - 21.89,1,3800.0,468.8353,21.54,5780.0,468.8357,21.12,1800.0,3.21:1.00,5780.0,1800.0,3.21:1.00,21.33,,,3.211111111,[],[]
1533,1533,,0.42,2.33,429.8579,17.20 - 18.72,1,2000.0,429.857,17.34,3100.0,429.8588,17.77,988.0,3.14:1.00,3100.0,988.0,3.14:1.00,17.56,,,3.137651822,[],[]
1534,1534,,0.41,2.17,725.122,3.85 - 4.04,1,4200.0,725.1202,3.94,6340.0,725.1238,3.93,2030.0,3.13:1.00,6340.0,2030.0,3.13:1.00,3.94,,,3.123152709,[],[]
1535,1535,,0.48,2.62,415.2467,3.26 - 3.91,1,5200.0,415.2468,3.67,7900.0,415.2466,3.68,2530.0,3.12:1.00,7900.0,2530.0,3.12:1.00,3.67,,,3.122529644,[],[]
1536,1536,,0.37,1.91,790.7718,18.59 - 20.06,1,6100.0,790.7707,18.81,9240.0,790.7729,19.38,2970.0,3.11:1.00,9240.0,2970.0,3.11:1.00,19.09,,,3.111111111,[],[]
1537,1537,,0.73,2.01,729.1767,4.64 - 4.86,1,31000.0,729.1764,4.71,46600.0,729.177,4.71,15200.0,3.06:1.00,46600.0,15200.0,3.06:1.00,4.71,,,3.065789474,[],[]
1538,1538,,0.48,2.46,866.7899,17.14 - 20.13,1,12000.0,866.788,17.23,18500.0,866.7918,17.64,6050.0,3.06:1.00,18500.0,6050.0,3.06:1.00,17.44,,,3.05785124,[],[]
1539,1539,,0.39,2.0,678.81,17.32 - 17.90,1,1600.0,678.8113,17.75,2460.0,678.8087,17.37,809.0,3.04:1.00,2460.0,809.0,3.04:1.00,17.56,,,3.0407911,[],[]
1540,1540,,0.33,1.73,844.5654,4.77 - 9.13,1,5700.0,844.571,5.65,8560.0,844.5598,9.03,2820.0,3.04:1.00,8560.0,2820.0,3.04:1.00,7.34,,,3.035460993,[],['Phosphatidylserine (O-38:3)']
1541,1541,,0.49,2.6,374.1309,2.42 - 3.93,1,28000.0,374.1307,3.67,42100.0,374.1311,3.68,13900.0,3.02:1.00,42100.0,13900.0,3.02:1.00,3.67,,,3.028776978,[],[]
1542,1542,,0.41,2.13,313.8793,20.80 - 21.79,1,760.1,313.8794,21.51,1140.0,313.8793,20.83,380.0,3.00:1.00,1140.0,380.0,3.00:1.00,21.17,,,3,[],[]
1543,1543,,0.5,2.56,438.8208,15.17 - 15.77,1,868.6,438.8209,15.22,1300.0,438.8206,15.3,434.0,3.00:1.00,1300.0,434.0,3.00:1.00,15.26,,,2.995391705,[],[]
1544,1544,,0.48,2.52,678.809,18.76 - 19.50,1,3300.0,678.8081,19.1,4920.0,678.8099,19,1650.0,2.98:1.00,4920.0,1650.0,2.98:1.00,19.05,,,2.981818182,[],[]
1545,1545,,0.45,2.31,630.81,20.41 - 21.08,1,682.7,630.8112,20.62,1020.0,630.8088,20.44,343.0,2.98:1.00,1020.0,343.0,2.98:1.00,20.53,,,2.973760933,[],[]
1546,1546,,0.39,2.0,866.7939,14.50 - 16.72,1,8100.0,866.7959,14.74,12100.0,866.7918,16.06,4120.0,2.94:1.00,12100.0,4120.0,2.94:1.00,15.4,,,2.936893204,[],[]
1547,1547,,0.73,1.92,586.8094,17.10 - 20.11,1,55000.0,586.8092,17.54,81200.0,586.8096,18.09,27800.0,2.92:1.00,81200.0,27800.0,2.92:1.00,17.81,,,2.920863309,[],[]
1548,1548,,0.45,2.18,581.867,17.10 - 18.29,1,2400.0,581.8679,17.59,3620.0,581.8661,18.19,1240.0,2.91:1.00,3620.0,1240.0,2.91:1.00,17.89,,,2.919354839,[],[]
1549,1549,,0.64,2.17,657.8863,12.55 - 17.40,1,16000.0,657.886,14.0,24000.0,657.8865,12.95,8270.0,2.90:1.00,24000.0,8270.0,2.90:1.00,13.48,,,2.902055623,[],[]
1550,1550,,0.34,1.66,689.8502,17.11 - 17.64,1,1800.0,689.8469,17.42,2630.0,689.8534,17.15,911.0,2.89:1.00,2630.0,911.0,2.89:1.00,17.29,,,2.886937431,[],[]
1551,1551,,0.35,1.66,692.8472,12.06 - 14.51,1,953.7,692.8459,14.22,1410.0,692.8485,12.1,494.0,2.86:1.00,1410.0,494.0,2.86:1.00,13.16,,,2.854251012,[],[]
1552,1552,,0.43,2.28,610.8216,18.99 - 19.39,1,1400.0,610.8224,19.05,2000.0,610.8208,19.37,701.0,2.85:1.00,2000.0,701.0,2.85:1.00,19.21,,,2.853067047,[],[]
1553,1553,,0.37,1.68,724.8014,10.15 - 11.23,1,1800.0,724.7998,10.76,2590.0,724.803,10.18,915.0,2.83:1.00,2590.0,915.0,2.83:1.00,10.47,,,2.830601093,[],[]
1554,1554,,0.63,2.19,740.8432,17.09 - 20.29,1,110000.0,740.8429,17.66,165000.0,740.8435,17.65,58500.0,2.82:1.00,165000.0,58500.0,2.82:1.00,17.66,,,2.820512821,[],[]
1555,1555,,0.53,2.47,725.8749,15.41 - 17.03,1,9100.0,725.8758,15.64,13500.0,725.874,16.55,4790.0,2.81:1.00,13500.0,4790.0,2.81:1.00,16.09,,,2.818371608,[],[]
1556,1556,,0.64,2.03,487.3039,16.92 - 18.80,1,7900.0,487.3038,17.24,11600.0,487.304,17.09,4240.0,2.73:1.00,11600.0,4240.0,2.73:1.00,17.16,,,2.735849057,[],[]
1557,1557,,0.55,2.2,732.813,17.12 - 18.37,1,12000.0,732.812,17.46,17500.0,732.814,18.04,6420.0,2.73:1.00,17500.0,6420.0,2.73:1.00,17.75,,,2.725856698,[],[]
1558,1558,,0.36,1.61,790.7728,17.97 - 18.33,1,1900.0,790.7759,17.99,2830.0,790.7697,18.1,1040.0,2.71:1.00,2830.0,1040.0,2.71:1.00,18.05,,,2.721153846,[],[]
1559,1559,,0.51,2.48,710.7583,18.65 - 20.10,1,7300.0,710.7593,18.94,10600.0,710.7573,18.74,3990.0,2.65:1.00,10600.0,3990.0,2.65:1.00,18.84,,,2.656641604,[],[]
1560,1560,,0.44,1.95,486.2891,3.83 - 4.89,1,11000.0,486.2887,4.5,15700.0,486.2896,4.56,5930.0,2.64:1.00,15700.0,5930.0,2.64:1.00,4.53,,,2.647554806,[],[]
1561,1561,,0.45,2.01,620.8515,18.32 - 19.93,1,8200.0,620.8504,19.11,11800.0,620.8525,18.62,4500.0,2.63:1.00,11800.0,4500.0,2.63:1.00,18.87,,,2.622222222,[],[]
1562,1562,,0.48,1.92,327.2531,2.01 - 4.56,1,29000.0,327.2527,3.79,42300.0,327.2536,3.7,16500.0,2.56:1.00,42300.0,16500.0,2.56:1.00,3.75,,,2.563636364,['Monoacylglycerol (16:1)'],['octadecenoate']
1563,1563,,0.51,2.1,478.8514,3.71 - 5.13,1,3300.0,478.8513,4.43,4710.0,478.8515,3.97,1840.0,2.57:1.00,4710.0,1840.0,2.57:1.00,4.2,,,2.559782609,[],[]
1564,1564,,0.49,2.33,722.7848,17.39 - 18.98,1,11000.0,722.7843,17.89,16000.0,722.7853,17.71,6280.0,2.55:1.00,16000.0,6280.0,2.55:1.00,17.8,,,2.547770701,[],[]
1565,1565,,0.35,1.48,654.7984,10.95 - 13.30,1,2300.0,654.7997,13.05,3260.0,654.7972,11.04,1290.0,2.53:1.00,3260.0,1290.0,2.53:1.00,12.05,,,2.527131783,[],[]
1566,1566,,0.4,1.72,856.7633,17.22 - 18.30,1,3100.0,856.7631,18.13,4460.0,856.7635,17.3,1770.0,2.52:1.00,4460.0,1770.0,2.52:1.00,17.71,,,2.519774011,[],[]
1567,1567,,0.46,2.02,1221.7776,17.89 - 18.92,1,9800.0,1221.7795,18.44,14000.0,1221.7756,18.66,5560.0,2.51:1.00,14000.0,5560.0,2.51:1.00,18.55,,,2.517985612,['Ganglioside GM3 (d39:1)'],['Phosphatidylglycerophosphate (60:9)']
1568,1568,,0.34,1.44,654.7977,10.83 - 12.83,1,1000.0,654.799,12.72,1490.0,654.7965,10.9,597.0,2.49:1.00,1490.0,597.0,2.49:1.00,11.81,,,2.495812395,[],[]
1569,1569,,0.32,1.46,678.8072,16.21 - 16.74,1,1500.0,678.8109,16.42,2150.0,678.8035,16.72,865.0,2.48:1.00,2150.0,865.0,2.48:1.00,16.57,,,2.485549133,[],[]
1570,1570,,0.48,1.81,376.1275,3.19 - 3.87,1,5000.0,376.1273,3.67,7170.0,376.1276,3.69,2890.0,2.49:1.00,7170.0,2890.0,2.49:1.00,3.68,,,2.480968858,[],[]
1571,1571,,0.48,1.98,1221.7759,19.19 - 20.20,1,7000.0,1221.7786,19.76,9900.0,1221.7732,19.33,4060.0,2.44:1.00,9900.0,4060.0,2.44:1.00,19.55,,,2.438423645,['Ganglioside GM3 (d39:1)'],['Phosphatidylglycerophosphate (60:9)']
1572,1572,,0.44,1.84,581.8677,17.60 - 18.17,1,2000.0,581.868,17.92,2820.0,581.8673,17.63,1160.0,2.43:1.00,2820.0,1160.0,2.43:1.00,17.77,,,2.431034483,[],[]
1573,1573,,0.51,2.15,644.7682,19.13 - 20.06,1,5200.0,644.7674,19.46,7350.0,644.769,19.63,3040.0,2.42:1.00,7350.0,3040.0,2.42:1.00,19.54,,,2.417763158,[],[]
1574,1574,,0.38,1.57,664.8273,16.18 - 16.96,1,6000.0,664.8271,16.53,8510.0,664.8275,16.32,3520.0,2.42:1.00,8510.0,3520.0,2.42:1.00,16.43,,,2.417613636,[],[]
1575,1575,,0.43,1.87,553.8734,12.39 - 14.36,1,1600.0,553.8732,12.96,2310.0,553.8735,12.46,958.0,2.41:1.00,2310.0,958.0,2.41:1.00,12.71,,,2.411273486,[],[]
1576,1576,,0.45,1.73,738.0125,3.87 - 4.02,1,2300.0,738.0114,3.94,3240.0,738.0135,3.94,1350.0,2.40:1.00,3240.0,1350.0,2.40:1.00,3.94,,,2.4,[],[]
1577,1577,,0.45,1.69,464.8242,18.26 - 18.93,1,2000.0,464.8246,18.46,2750.0,464.8238,18.66,1160.0,2.36:1.00,2750.0,1160.0,2.36:1.00,18.56,,,2.370689655,[],[]
1578,1578,,0.32,1.33,418.1567,4.44 - 4.63,1,1600.0,418.1557,4.53,2220.0,418.1577,4.55,945.0,2.35:1.00,2220.0,945.0,2.35:1.00,4.54,,,2.349206349,[],[]
1579,1579,,0.57,1.93,788.7786,14.89 - 16.80,1,8200.0,788.7784,15.63,11400.0,788.7787,16.62,4870.0,2.35:1.00,11400.0,4870.0,2.35:1.00,16.12,,,2.340862423,[],[]
1580,1580,,0.41,1.48,678.8098,14.96 - 16.56,1,2500.0,678.8102,15.4,3520.0,678.8093,16.42,1510.0,2.32:1.00,3520.0,1510.0,2.32:1.00,15.91,,,2.331125828,[],[]
1581,1581,,0.52,1.94,866.7921,17.40 - 18.28,1,7700.0,866.7912,17.8,10800.0,866.793,18.08,4680.0,2.31:1.00,10800.0,4680.0,2.31:1.00,17.94,,,2.307692308,[],[]
1582,1582,,0.45,1.7,756.8288,14.90 - 15.89,1,2100.0,756.8295,15.08,2920.0,756.8281,15.82,1270.0,2.30:1.00,2920.0,1270.0,2.30:1.00,15.45,,,2.299212598,[],[]
1583,1583,,0.38,1.39,858.7611,17.40 - 18.16,1,1000.0,858.7622,17.48,1400.0,858.7599,18.11,609.0,2.30:1.00,1400.0,609.0,2.30:1.00,17.8,,,2.298850575,[],['Ceramide (t53:4)']
1584,1584,,0.56,1.84,611.8309,18.03 - 18.91,1,3500.0,611.8314,18.43,4870.0,611.8303,18.53,2120.0,2.29:1.00,4870.0,2120.0,2.29:1.00,18.48,,,2.297169811,[],[]
1585,1585,,0.56,1.87,412.1909,4.09 - 4.80,1,18000.0,412.1906,4.54,25200.0,412.1913,4.54,11000.0,2.28:1.00,25200.0,11000.0,2.28:1.00,4.54,,,2.290909091,[],[]
1586,1586,,0.4,1.58,552.8691,11.53 - 15.11,1,5000.0,552.8702,12.93,6920.0,552.868,11.69,3030.0,2.28:1.00,6920.0,3030.0,2.28:1.00,12.31,,,2.283828383,[],[]
1587,1587,,0.35,1.24,630.8106,10.14 - 11.81,1,1100.0,630.8087,11.65,1540.0,630.8125,10.23,688.0,2.23:1.00,1540.0,688.0,2.23:1.00,10.94,,,2.238372093,[],[]
1588,1588,,0.49,1.8,578.7963,21.04 - 21.92,1,2000.0,578.7964,21.49,2740.0,578.7961,21.19,1250.0,2.20:1.00,2740.0,1250.0,2.20:1.00,21.34,,,2.192,[],[]
1589,1589,,0.36,1.17,710.8249,14.56 - 14.90,1,1900.0,710.826,14.68,2560.0,710.8239,14.86,1170.0,2.18:1.00,2560.0,1170.0,2.18:1.00,14.77,,,2.188034188,[],[]
1590,1590,,0.54,1.7,474.877,3.22 - 5.00,1,2800.0,474.8771,3.81,3840.0,474.877,3.41,1760.0,2.18:1.00,3840.0,1760.0,2.18:1.00,3.61,,,2.181818182,[],[]
1591,1591,,0.52,1.79,406.8653,17.54 - 19.77,1,8100.0,406.8659,17.72,11000.0,406.8646,18.2,5050.0,2.19:1.00,11000.0,5050.0,2.19:1.00,17.96,,,2.178217822,[],[]
1592,1592,,0.57,1.65,474.8525,17.14 - 19.31,1,10000.0,474.8527,18.31,14200.0,474.8523,18.42,6520.0,2.18:1.00,14200.0,6520.0,2.18:1.00,18.36,,,2.17791411,[],[]
1593,1593,,0.39,1.4,756.8233,17.63 - 17.92,1,1500.0,756.8246,17.77,2000.0,756.822,17.67,920.0,2.18:1.00,2000.0,920.0,2.18:1.00,17.72,,,2.173913043,[],[]
1594,1594,,0.43,1.5,472.1226,3.50 - 3.74,1,1800.0,472.1222,3.67,2410.0,472.123,3.67,1110.0,2.16:1.00,2410.0,1110.0,2.16:1.00,3.67,,,2.171171171,[],[]
1595,1595,,0.43,1.56,518.8214,14.48 - 16.35,1,4000.0,518.8213,14.71,5520.0,518.8214,16.18,2550.0,2.16:1.00,5520.0,2550.0,2.16:1.00,15.44,,,2.164705882,[],[]
1596,1596,,0.49,1.72,621.8605,18.63 - 18.80,1,1000.0,621.8611,18.72,1390.0,621.86,18.67,643.0,2.16:1.00,1390.0,643.0,2.16:1.00,18.7,,,2.161741835,[],[]
1597,1597,,0.35,1.19,934.7844,16.06 - 16.67,1,1300.0,934.7852,16.06,1790.0,934.7836,16.6,830.0,2.15:1.00,1790.0,830.0,2.15:1.00,16.33,,,2.156626506,[],[]
1598,1598,,0.46,1.5,420.0668,1.13 - 4.43,1,55000.0,420.0665,3.68,75300.0,420.0671,3.68,35100.0,2.15:1.00,75300.0,35100.0,2.15:1.00,3.68,,,2.145299145,[],[]
1599,1599,,0.56,1.68,503.8516,17.50 - 18.10,1,1200.0,503.8515,17.65,1600.0,503.8516,18.07,753.0,2.12:1.00,1600.0,753.0,2.12:1.00,17.86,,,2.124833997,[],[]
1600,1600,,0.35,1.18,710.7645,15.15 - 16.37,1,1300.0,710.7674,15.4,1720.0,710.7615,16.3,810.0,2.13:1.00,1720.0,810.0,2.13:1.00,15.85,,,2.12345679,[],[]
1601,1601,,0.42,1.33,756.8275,16.27 - 16.98,1,2500.0,756.8303,16.48,3330.0,756.8246,16.89,1570.0,2.11:1.00,3330.0,1570.0,2.11:1.00,16.68,,,2.121019108,[],[]
1602,1602,,0.53,1.73,506.8081,14.95 - 15.58,1,1600.0,506.8078,15.15,2230.0,506.8085,15.05,1060.0,2.10:1.00,2230.0,1060.0,2.10:1.00,15.1,,,2.103773585,[],[]
1603,1603,,0.64,1.41,876.8218,19.26 - 20.27,1,20000.0,876.8218,19.44,27500.0,876.8219,19.33,13100.0,2.10:1.00,27500.0,13100.0,2.10:1.00,19.39,,,2.099236641,[],[]
1604,1604,,0.44,1.4,778.8157,15.21 - 16.28,1,1400.0,778.8169,15.25,1920.0,778.8145,16.26,918.0,2.09:1.00,1920.0,918.0,2.09:1.00,15.76,,,2.091503268,[],[]
1605,1605,,0.45,1.46,1192.7527,20.17 - 20.25,1,2200.0,1192.7523,20.2,2930.0,1192.7531,20.21,1410.0,2.08:1.00,2930.0,1410.0,2.08:1.00,20.2,,,2.078014184,[],[]
1606,1606,,0.66,1.38,456.13,4.16 - 4.85,1,11000.0,456.13,4.54,14500.0,456.1301,4.57,7000.0,2.07:1.00,14500.0,7000.0,2.07:1.00,4.55,,,2.071428571,[],[]
1607,1607,,0.52,1.56,732.8105,4.73 - 5.13,1,874.1,732.8114,4.77,1180.0,732.8096,4.93,570.0,2.07:1.00,1180.0,570.0,2.07:1.00,4.85,,,2.070175439,[],[]
1608,1608,,0.35,1.1,584.8126,3.08 - 4.88,1,3400.0,584.8137,3.9,4640.0,584.8116,3.42,2250.0,2.06:1.00,4640.0,2250.0,2.06:1.00,3.66,,,2.062222222,[],[]
1609,1609,,0.51,1.72,736.0152,3.85 - 4.05,1,7100.0,736.0142,3.93,9570.0,736.0162,3.94,4650.0,2.06:1.00,9570.0,4650.0,2.06:1.00,3.93,,,2.058064516,[],[]
1610,1610,,0.58,1.48,630.8105,3.87 - 6.20,1,4900.0,630.8103,4.7,6610.0,630.8108,3.95,3220.0,2.05:1.00,6610.0,3220.0,2.05:1.00,4.33,,,2.052795031,[],[]
1611,1611,,0.5,1.58,712.7552,17.38 - 18.45,1,2300.0,712.7554,17.81,3140.0,712.755,18.42,1530.0,2.05:1.00,3140.0,1530.0,2.05:1.00,18.12,,,2.052287582,[],[]
