LTP	lipid	lipid chains	LTP volume	lipid volume	 lipid SMILES	interaction type	screen
TTPAL	PE(34:1)	Phosphatidylethanolamine (34:1) => (18:1/16:0)	1907	638.1700000000004	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O	new	in vitro
TTPAL	PE(34:2)	Phosphatidylethanolamine (34:2) => (16:1/18:1)	1907	639.1700000000003	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O	new	in vitro
TTPAL	PE(35:1)	Phosphatidylethanolamine (35:1) => (16:0/19:1)	1907	651.8300000000005	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O	new	in vitro
TTPAL	PE(35:2)	Phosphatidylethanolamine (35:2) => (18:1/17:1)	1907	652.8300000000004	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O	new	in vitro
TTPAL	PE(35:2)	Phosphatidylethanolamine (35:2) => (17:1/18:1)	1907	652.8300000000004	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O	new	in vitro
TTPAL	PE(36:1)	Phosphatidylethanolamine (36:1) => (18:1/18:0)	1907	665.4900000000004	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCC/C=C\CCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCCCC)=O	new	in vitro
TTPAL	PE(36:2)	Phosphatidylethanolamine (36:2) => (18:1/18:1)	1907	666.4900000000005	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C/CCCCCCCC)=O)COC(CCCCCCC/C=C/CCCCCCCC)=O	new	in vitro
TTPAL	PE(36:3)	Phosphatidylethanolamine (36:3) => (18:1/18:2)	1907	667.4900000000006	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O	new	in vitro
TTPAL	PE(37:2)	Phosphatidylethanolamine (37:2) => (18:1/19:1)	1907	680.1500000000005	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O	new	in vitro
TTPAL	PE(38:2)	Phosphatidylethanolamine (38:2) => (19:1/19:1)	1907	693.8100000000006	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCCC)=O	new	in vitro
TTPAL	PG(28:0)	Phosphatidylglycerol (28:0) => (14:0/14:0)	1907	577.2700000000001	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG(28:1)	Phosphatidylglycerol (28:1) => (12:0/16:1)	1907	578.2700000000002	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG(28:1)	Phosphatidylglycerol (28:1) => (16:1/12:0)	1907	578.2700000000002	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG(29:1)	Phosphatidylglycerol (29:1) => (12:0/17:1)	1907	591.9300000000003	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCC)=O)COC(CCCCCCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG(30:0)	Phosphatidylglycerol (30:0) => (14:0/16:0)	1907	604.5900000000003	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG(30:1)	Phosphatidylglycerol (30:1) => (16:0/14:1)	1907	605.5900000000001	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCC)=O)(=O)O	new	in vitro
TTPAL	PG(30:1)	Phosphatidylglycerol (30:1) => (14:0/16:1)	1907	605.5900000000004	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCCCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG(30:1)	Phosphatidylglycerol (30:1) => (14:1/16:0)	1907	605.5900000000001	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCC)=O)(=O)O	new	in vitro
TTPAL	PG(30:2)	Phosphatidylglycerol (30:2) => (14:1/16:1)	1907	606.5900000000001	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCC/C=C\CCCC)=O)(=O)O	new	in vitro
TTPAL	PG(31:1)	Phosphatidylglycerol (31:1) => (14:0/17:1)	1907	619.2500000000005	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCC)=O)COC(CCCCCCCCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG(31:1)	Phosphatidylglycerol (31:1) => (17:1/14:0)	1907	619.2500000000005	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCC)=O)COC(CCCCCCCCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG(32:0)	Phosphatidylglycerol (32:0) => (16:0/16:0)	1907	631.9100000000004	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG(32:1)	Phosphatidylglycerol (32:1) => (16:1/16:0)	1907	632.9100000000003	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG(32:2)	Phosphatidylglycerol (32:2) => (16:1/16:1)	1907	633.9100000000005	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCC/C=C\C/C=C\CCCCC)=O)COC(CCCCCCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG(33:1)	Phosphatidylglycerol (33:1) => (16:0/17:1)	1907	646.5700000000003	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG(33:1)	Phosphatidylglycerol (33:1) => (17:1/16:0)	1907	646.5700000000003	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG(33:2)	Phosphatidylglycerol (33:2) => (16:1/17:1)	1907	647.5700000000004	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG(34:1)	Phosphatidylglycerol (34:1) => (18:1/16:0)	1907	660.2300000000006	[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)(COP(=O)(O)OCC(O)CO)COC(CCCCCCCCCCCCCCC)=O	new	in vitro
TTPAL	PG(34:2)	Phosphatidylglycerol (34:2) => (16:1/18:1)	1907	661.2300000000005	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG(34:2)	Phosphatidylglycerol (34:2) => (18:1/16:1)	1907	661.2300000000005	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG(35:1)	Phosphatidylglycerol (35:1) => (16:0/19:1)	1907	673.8900000000004	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG(35:1)	Phosphatidylglycerol (35:1) => (19:1/16:0)	1907	673.8900000000004	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG(35:2)	Phosphatidylglycerol (35:2) => (18:1/17:1)	1907	674.8900000000006	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG(35:2)	Phosphatidylglycerol (35:2) => (17:1/18:1)	1907	674.8900000000006	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG(36:1)	Phosphatidylglycerol (36:1) => (18:1/18:0)	1907	687.5500000000005	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG(36:2)	Phosphatidylglycerol (36:2) => (18:1/18:1)	1907	688.5500000000006	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCC/C=C\C/C=C\CCCCC)=O)COC(CCCCCCCCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG(36:3)	Phosphatidylglycerol (36:3) => (18:2/18:1)	1907	689.5500000000008	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG(36:3)	Phosphatidylglycerol (36:3) => (18:1/18:2)	1907	689.5500000000008	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG(37:1)	Phosphatidylglycerol (37:1) => (19:1/18:0)	1907	701.2100000000006	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG(37:2)	Phosphatidylglycerol (37:2) => (18:1/19:1)	1907	702.2100000000007	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG(37:2)	Phosphatidylglycerol (37:2) => (19:1/18:1)	1907	702.2100000000007	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG/BMP(29:1)	"Phosphatidylglycerol (29:1);Bismonoacylglycerolphosphate (29:1) => (17:1/12:0)"	1907	591.9300000000003	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCC)=O)COC(CCCCCCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PG/BMP(30:1)	"Bismonoacylglycerolphosphate (30:1);Phosphatidylglycerol (30:1) => (14:1/16:0)"	1907	605.5900000000001	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCC)=O)(=O)O	new	in vitro
TTPAL	PG/BMP(34:3)	"Bismonoacylglycerolphosphate (34:3);Phosphatidylglycerol (34:3) => (16:1/18:2)"	1907	662.2300000000004	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)(=O)O	new	in vitro
TTPAL	PG/BMP(38:2)	"Bismonoacylglycerolphosphate (38:2);Phosphatidylglycerol (38:2) => (19:1/19:1)"	1907	715.8700000000008	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCCC)=O)(=O)O	new	in vitro
